review_id,customer_id,product_id,review_text,rating,purchase_category,purchase_amount
R05057,C05057,P5057,"Broke within a week, very disappointed.",1,Clothing,165.76
R05058,C05058,P5058,"Five stars, would buy again.",4,Books,72.29
R05059,C05059,P5059,"Five stars, would buy again.",4,Home Decor,117.56
R05060,C05060,P5060,"Great product, works perfectly!",5,Clothing,456.81
R05061,C05061,P5061,"Loved it, highly recommend.",5,Clothing,320.4
R05062,C05062,P5062,"Average quality, nothing special.",3,Books,100.36
R05063,C05063,P5063,"Loved it, highly recommend.",5,Clothing,159.23
R05064,C05064,P5064,"Not worth the money, poor quality.",1,Home Decor,475.76
R05065,C05065,P5065,"Shipping took too long, bad customer service.",2,Clothing,115.02
R05066,C05066,P5066,Amazing quality and very durable.,4,Home Decor,497.89
R05067,C05067,P5067,"Great product, works perfectly!",4,Electronics,13.61
R05068,C05068,P5068,"Shipping took too long, bad customer service.",1,Electronics,150.86
R05069,C05069,P5069,"Terrible experience, never buying again.",2,Clothing,83.94
R05070,C05070,P5070,"Loved it, highly recommend.",5,Toys,51.88
R05071,C05071,P5071,"It does what it says, but nothing exceptional.",3,Books,386.94
R05072,C05072,P5072,"Not worth the money, poor quality.",2,Books,475.46
R05073,C05073,P5073,"Not worth the money, poor quality.",1,Clothing,278.07
R05074,C05074,P5074,"Exceeded my expectations, excellent service.",5,Toys,169.35
R05075,C05075,P5075,"Exceeded my expectations, excellent service.",5,Books,276.73
R05076,C05076,P5076,"Exceeded my expectations, excellent service.",5,Clothing,344.88
R05077,C05077,P5077,"Worst purchase ever, do not recommend.",2,Clothing,469.44
R05078,C05078,P5078,"Five stars, would buy again.",5,Books,316.03
R05079,C05079,P5079,"Broke within a week, very disappointed.",2,Toys,394.22
R05080,C05080,P5080,"Worst purchase ever, do not recommend.",1,Electronics,487.4
R05081,C05081,P5081,"It does what it says, but nothing exceptional.",3,Toys,176.25
R05082,C05082,P5082,"Broke within a week, very disappointed.",2,Home Decor,13.86
R05083,C05083,P5083,"Shipping took too long, bad customer service.",1,Clothing,334.45
R05084,C05084,P5084,"Not worth the money, poor quality.",2,Clothing,446.67
R05085,C05085,P5085,"Worst purchase ever, do not recommend.",1,Books,61.64
R05086,C05086,P5086,"It does what it says, but nothing exceptional.",3,Electronics,20.7
R05087,C05087,P5087,Amazing quality and very durable.,4,Electronics,235.0
R05088,C05088,P5088,"Neutral experience, might buy again.",3,Electronics,90.58
R05089,C05089,P5089,"Great product, works perfectly!",4,Books,32.41
R05090,C05090,P5090,"Exceeded my expectations, excellent service.",4,Toys,216.1
R05091,C05091,P5091,"Loved it, highly recommend.",5,Books,16.65
R05092,C05092,P5092,"Not worth the money, poor quality.",2,Books,47.2
R05093,C05093,P5093,"Five stars, would buy again.",5,Electronics,282.97
R05094,C05094,P5094,"Not worth the money, poor quality.",1,Books,263.57
R05095,C05095,P5095,"Terrible experience, never buying again.",1,Home Decor,231.85
R05096,C05096,P5096,"Terrible experience, never buying again.",1,Toys,19.66
R05097,C05097,P5097,"Great product, works perfectly!",5,Electronics,363.09
R05098,C05098,P5098,"Not bad, but not great either.",3,Toys,374.09
R05099,C05099,P5099,"Loved it, highly recommend.",5,Toys,92.01
R05100,C05100,P5100,"Five stars, would buy again.",5,Electronics,491.89
R05101,C05101,P5101,"Not bad, but not great either.",3,Books,67.94
R05102,C05102,P5102,"It's okay, not the best.",3,Books,368.83
R05103,C05103,P5103,"Average quality, nothing special.",3,Electronics,462.99
R05104,C05104,P5104,"Shipping took too long, bad customer service.",2,Home Decor,216.47
R05105,C05105,P5105,"Five stars, would buy again.",5,Books,178.67
R05106,C05106,P5106,"Broke within a week, very disappointed.",2,Electronics,66.92
R05107,C05107,P5107,Amazing quality and very durable.,4,Home Decor,329.16
R05108,C05108,P5108,"Five stars, would buy again.",4,Books,135.92
R05109,C05109,P5109,"Five stars, would buy again.",5,Toys,268.51
R05110,C05110,P5110,"Worst purchase ever, do not recommend.",1,Books,190.26
R05111,C05111,P5111,"It's okay, not the best.",3,Books,251.39
R05112,C05112,P5112,"Terrible experience, never buying again.",2,Electronics,217.54
R05113,C05113,P5113,"Loved it, highly recommend.",4,Electronics,376.96
R05114,C05114,P5114,Amazing quality and very durable.,5,Clothing,116.07
R05115,C05115,P5115,"Shipping took too long, bad customer service.",1,Home Decor,408.37
R05116,C05116,P5116,Amazing quality and very durable.,5,Toys,446.15
R05117,C05117,P5117,"Broke within a week, very disappointed.",1,Electronics,457.16
R05118,C05118,P5118,"Loved it, highly recommend.",5,Clothing,378.19
R05119,C05119,P5119,"Average quality, nothing special.",3,Home Decor,159.47
R05120,C05120,P5120,"It's okay, not the best.",3,Books,364.08
R05121,C05121,P5121,"Terrible experience, never buying again.",1,Home Decor,485.47
R05122,C05122,P5122,"Exceeded my expectations, excellent service.",5,Clothing,156.2
R05123,C05123,P5123,"It's okay, not the best.",3,Clothing,92.96
R05124,C05124,P5124,Amazing quality and very durable.,5,Books,76.44
R05125,C05125,P5125,"Five stars, would buy again.",5,Clothing,222.7
R05126,C05126,P5126,"Average quality, nothing special.",3,Home Decor,493.85
R05127,C05127,P5127,"Great product, works perfectly!",4,Electronics,426.8
R05128,C05128,P5128,"Exceeded my expectations, excellent service.",4,Home Decor,153.42
R05129,C05129,P5129,"Loved it, highly recommend.",5,Electronics,413.48
R05130,C05130,P5130,"Exceeded my expectations, excellent service.",4,Books,17.45
R05131,C05131,P5131,"Broke within a week, very disappointed.",2,Books,312.91
R05132,C05132,P5132,"Neutral experience, might buy again.",3,Clothing,169.78
R05133,C05133,P5133,"Exceeded my expectations, excellent service.",4,Home Decor,8.39
R05134,C05134,P5134,"Loved it, highly recommend.",4,Home Decor,252.11
R05135,C05135,P5135,"Exceeded my expectations, excellent service.",5,Home Decor,373.04
R05136,C05136,P5136,"Worst purchase ever, do not recommend.",1,Books,314.83
R05137,C05137,P5137,"Loved it, highly recommend.",4,Home Decor,106.45
R05138,C05138,P5138,"Broke within a week, very disappointed.",1,Books,367.29
R05139,C05139,P5139,"It's okay, not the best.",3,Home Decor,248.45
R05140,C05140,P5140,"Terrible experience, never buying again.",1,Toys,78.71
R05141,C05141,P5141,"Five stars, would buy again.",4,Home Decor,121.26
R05142,C05142,P5142,"Shipping took too long, bad customer service.",2,Toys,281.38
R05143,C05143,P5143,"Shipping took too long, bad customer service.",2,Electronics,213.82
R05144,C05144,P5144,"Average quality, nothing special.",3,Clothing,248.13
R05145,C05145,P5145,"Great product, works perfectly!",4,Clothing,207.87
R05146,C05146,P5146,"Average quality, nothing special.",3,Toys,88.69
R05147,C05147,P5147,"Five stars, would buy again.",5,Home Decor,470.4
R05148,C05148,P5148,"Loved it, highly recommend.",5,Electronics,379.65
R05149,C05149,P5149,"Worst purchase ever, do not recommend.",1,Clothing,375.98
R05150,C05150,P5150,"Neutral experience, might buy again.",3,Home Decor,67.48
R05151,C05151,P5151,"Not worth the money, poor quality.",2,Toys,232.13
R05152,C05152,P5152,"It does what it says, but nothing exceptional.",3,Home Decor,476.59
R05153,C05153,P5153,"Not worth the money, poor quality.",1,Home Decor,200.15
R05154,C05154,P5154,"Loved it, highly recommend.",4,Home Decor,493.5
R05155,C05155,P5155,"Average quality, nothing special.",3,Clothing,257.15
R05156,C05156,P5156,"Terrible experience, never buying again.",1,Toys,424.42
R05157,C05157,P5157,"Five stars, would buy again.",5,Home Decor,353.28
R05158,C05158,P5158,"Broke within a week, very disappointed.",2,Books,196.78
R05159,C05159,P5159,"Great product, works perfectly!",4,Books,178.79
R05160,C05160,P5160,"It's okay, not the best.",3,Home Decor,350.9
R05161,C05161,P5161,"It does what it says, but nothing exceptional.",3,Clothing,203.09
R05162,C05162,P5162,"Worst purchase ever, do not recommend.",2,Clothing,80.56
R05163,C05163,P5163,"Great product, works perfectly!",5,Clothing,69.36
R05164,C05164,P5164,"It does what it says, but nothing exceptional.",3,Toys,491.86
R05165,C05165,P5165,"Not worth the money, poor quality.",2,Home Decor,478.41
R05166,C05166,P5166,"Broke within a week, very disappointed.",2,Books,312.59
R05167,C05167,P5167,"Exceeded my expectations, excellent service.",4,Home Decor,223.76
R05168,C05168,P5168,"Worst purchase ever, do not recommend.",2,Clothing,498.91
R05169,C05169,P5169,"Not worth the money, poor quality.",2,Electronics,426.89
R05170,C05170,P5170,"Terrible experience, never buying again.",2,Clothing,223.79
R05171,C05171,P5171,"Not bad, but not great either.",3,Toys,428.85
R05172,C05172,P5172,"Broke within a week, very disappointed.",2,Home Decor,138.43
R05173,C05173,P5173,"Worst purchase ever, do not recommend.",2,Clothing,313.65
R05174,C05174,P5174,"Shipping took too long, bad customer service.",2,Toys,239.29
R05175,C05175,P5175,"Worst purchase ever, do not recommend.",2,Electronics,415.79
R05176,C05176,P5176,"Loved it, highly recommend.",5,Home Decor,332.88
R05177,C05177,P5177,"Not bad, but not great either.",3,Home Decor,291.2
R05178,C05178,P5178,"Not worth the money, poor quality.",2,Toys,321.36
R05179,C05179,P5179,"Terrible experience, never buying again.",1,Toys,183.99
R05180,C05180,P5180,"Broke within a week, very disappointed.",1,Books,23.07
R05181,C05181,P5181,"Shipping took too long, bad customer service.",1,Books,487.61
R05182,C05182,P5182,Amazing quality and very durable.,4,Toys,58.88
R05183,C05183,P5183,Amazing quality and very durable.,5,Clothing,257.58
R05184,C05184,P5184,"Not worth the money, poor quality.",1,Home Decor,252.8
R05185,C05185,P5185,"Great product, works perfectly!",5,Clothing,244.27
R05186,C05186,P5186,"Terrible experience, never buying again.",1,Toys,154.16
R05187,C05187,P5187,"Great product, works perfectly!",4,Toys,77.06
R05188,C05188,P5188,"Neutral experience, might buy again.",3,Home Decor,121.47
R05189,C05189,P5189,"Great product, works perfectly!",5,Toys,432.73
R05190,C05190,P5190,"It's okay, not the best.",3,Home Decor,406.79
R05191,C05191,P5191,"Exceeded my expectations, excellent service.",4,Books,157.26
R05192,C05192,P5192,"Great product, works perfectly!",5,Books,157.08
R05193,C05193,P5193,"It does what it says, but nothing exceptional.",3,Clothing,212.54
R05194,C05194,P5194,Amazing quality and very durable.,4,Toys,370.77
R05195,C05195,P5195,"Shipping took too long, bad customer service.",2,Books,192.31
R05196,C05196,P5196,Amazing quality and very durable.,5,Clothing,80.42
R05197,C05197,P5197,"Average quality, nothing special.",3,Books,59.68
R05198,C05198,P5198,"Loved it, highly recommend.",4,Books,48.01
R05199,C05199,P5199,"Worst purchase ever, do not recommend.",2,Electronics,396.36
R05200,C05200,P5200,"Loved it, highly recommend.",5,Electronics,219.25
R05201,C05201,P5201,"Broke within a week, very disappointed.",2,Home Decor,130.13
R05202,C05202,P5202,"Terrible experience, never buying again.",1,Clothing,370.44
R05203,C05203,P5203,"Great product, works perfectly!",5,Home Decor,181.36
R05204,C05204,P5204,"Loved it, highly recommend.",4,Clothing,181.67
R05205,C05205,P5205,"Five stars, would buy again.",4,Clothing,289.54
R05206,C05206,P5206,"Great product, works perfectly!",5,Clothing,90.17
R05207,C05207,P5207,"Worst purchase ever, do not recommend.",1,Home Decor,485.1
R05208,C05208,P5208,"Loved it, highly recommend.",5,Toys,331.66
R05209,C05209,P5209,"Average quality, nothing special.",3,Electronics,141.82
R05210,C05210,P5210,"Loved it, highly recommend.",4,Clothing,145.11
R05211,C05211,P5211,"Not worth the money, poor quality.",2,Home Decor,410.09
R05212,C05212,P5212,"Great product, works perfectly!",4,Books,384.38
R05213,C05213,P5213,"Broke within a week, very disappointed.",1,Books,55.03
R05214,C05214,P5214,"Exceeded my expectations, excellent service.",5,Toys,356.58
R05215,C05215,P5215,"Loved it, highly recommend.",4,Electronics,249.06
R05216,C05216,P5216,"It's okay, not the best.",3,Toys,101.8
R05217,C05217,P5217,"Broke within a week, very disappointed.",1,Clothing,277.46
R05218,C05218,P5218,"Not worth the money, poor quality.",1,Clothing,267.94
R05219,C05219,P5219,"Broke within a week, very disappointed.",2,Home Decor,234.48
R05220,C05220,P5220,Amazing quality and very durable.,4,Electronics,6.25
R05221,C05221,P5221,"Loved it, highly recommend.",5,Books,336.0
R05222,C05222,P5222,"Worst purchase ever, do not recommend.",1,Electronics,120.58
R05223,C05223,P5223,"Neutral experience, might buy again.",3,Home Decor,116.55
R05224,C05224,P5224,"Average quality, nothing special.",3,Toys,340.2
R05225,C05225,P5225,"Exceeded my expectations, excellent service.",5,Electronics,395.53
R05226,C05226,P5226,"It's okay, not the best.",3,Home Decor,252.72
R05227,C05227,P5227,"Worst purchase ever, do not recommend.",2,Toys,432.68
R05228,C05228,P5228,"Exceeded my expectations, excellent service.",5,Toys,404.11
R05229,C05229,P5229,"Average quality, nothing special.",3,Toys,363.39
R05230,C05230,P5230,"Shipping took too long, bad customer service.",2,Electronics,266.48
R05231,C05231,P5231,"It's okay, not the best.",3,Electronics,142.23
R05232,C05232,P5232,"Exceeded my expectations, excellent service.",4,Books,401.68
R05233,C05233,P5233,"Great product, works perfectly!",5,Toys,270.74
R05234,C05234,P5234,"Not bad, but not great either.",3,Toys,496.57
R05235,C05235,P5235,"Not bad, but not great either.",3,Clothing,205.55
R05236,C05236,P5236,"Broke within a week, very disappointed.",2,Clothing,433.75
R05237,C05237,P5237,"Great product, works perfectly!",4,Home Decor,14.05
R05238,C05238,P5238,"Five stars, would buy again.",4,Clothing,424.14
R05239,C05239,P5239,"Worst purchase ever, do not recommend.",2,Clothing,409.2
R05240,C05240,P5240,"Exceeded my expectations, excellent service.",4,Clothing,496.52
R05241,C05241,P5241,"Not bad, but not great either.",3,Books,94.96
R05242,C05242,P5242,"It does what it says, but nothing exceptional.",3,Clothing,84.69
R05243,C05243,P5243,"Five stars, would buy again.",4,Electronics,439.69
R05244,C05244,P5244,"Neutral experience, might buy again.",3,Toys,158.95
R05245,C05245,P5245,"Great product, works perfectly!",4,Home Decor,329.97
R05246,C05246,P5246,"Broke within a week, very disappointed.",2,Toys,143.09
R05247,C05247,P5247,"Loved it, highly recommend.",5,Home Decor,402.06
R05248,C05248,P5248,"Terrible experience, never buying again.",2,Electronics,97.31
R05249,C05249,P5249,Amazing quality and very durable.,5,Clothing,432.28
R05250,C05250,P5250,"Not worth the money, poor quality.",2,Electronics,63.64
R05251,C05251,P5251,"Not worth the money, poor quality.",1,Clothing,203.72
R05252,C05252,P5252,"Neutral experience, might buy again.",3,Toys,158.92
R05253,C05253,P5253,"Terrible experience, never buying again.",2,Home Decor,373.27
R05254,C05254,P5254,"Great product, works perfectly!",5,Electronics,266.31
R05255,C05255,P5255,"Five stars, would buy again.",4,Clothing,7.07
R05256,C05256,P5256,"Great product, works perfectly!",4,Clothing,473.25
R05257,C05257,P5257,"Worst purchase ever, do not recommend.",2,Clothing,250.85
R05258,C05258,P5258,"Worst purchase ever, do not recommend.",2,Toys,54.74
R05259,C05259,P5259,"Not worth the money, poor quality.",2,Toys,366.34
R05260,C05260,P5260,"Exceeded my expectations, excellent service.",4,Books,436.79
R05261,C05261,P5261,"Worst purchase ever, do not recommend.",1,Books,195.6
R05262,C05262,P5262,"Terrible experience, never buying again.",2,Electronics,493.79
R05263,C05263,P5263,"Great product, works perfectly!",4,Toys,105.3
R05264,C05264,P5264,"Exceeded my expectations, excellent service.",4,Electronics,35.93
R05265,C05265,P5265,"Not worth the money, poor quality.",2,Home Decor,350.94
R05266,C05266,P5266,Amazing quality and very durable.,5,Electronics,56.99
R05267,C05267,P5267,Amazing quality and very durable.,5,Clothing,226.13
R05268,C05268,P5268,"It does what it says, but nothing exceptional.",3,Books,414.9
R05269,C05269,P5269,"Great product, works perfectly!",4,Electronics,313.33
R05270,C05270,P5270,"It's okay, not the best.",3,Books,456.65
R05271,C05271,P5271,"Neutral experience, might buy again.",3,Electronics,29.5
R05272,C05272,P5272,"Great product, works perfectly!",5,Books,49.29
